Produzione storica annuale di idrocarburi;;;;;
Anni 1980-2003;;;;;
Nota: per le righe dove è riportato il valore zero in corrispondenza della colonna 'Anno' il valore della colonna 'Produzione' rappresenta la produzione cumulata ottenuta negli anni antecedenti il 1980;;;;;
Gas naturale in migliaia di Smc - Olio greggio in tonnellate;;;;;
Minerale;Ub;Regione;Titolo;Anno;Produzione
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1983;289
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1984;397
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1985;4.624
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1986;9.418
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1987;11.327
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1988;11.433
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1989;10.199
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1990;9.959
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1991;7.868
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1992;9.502
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1993;10.134
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1994;7.746
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1995;7.605
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1996;6.888
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1997;7.238
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1998;6.745
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;1999;6.370
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;2000;5.102
Gas;Terra;Sicilia;LIPPONE - MAZARA DEL VALLO;2001;576
Gas;Terra;Puglia;LUCERA;1995;61.747
Gas;Terra;Puglia;LUCERA;1996;48.979
Gas;Terra;Puglia;LUCERA;1997;50.450
Gas;Terra;Puglia;LUCERA;1998;53.257
Gas;Terra;Puglia;LUCERA;1999;42.364
Gas;Terra;Puglia;LUCERA;2000;47.106
Gas;Terra;Puglia;LUCERA;2001;44.544
Gas;Terra;Puglia;LUCERA;2002;33.132
Gas;Terra;Puglia;LUCERA;2003;25.830
Gas;Terra;Marche;MACERATA;1991;13.213
Gas;Terra;Marche;MACERATA;1992;15.998
Gas;Terra;Marche;MACERATA;1993;16.997
Gas;Terra;Marche;MACERATA;1994;18.787
Gas;Terra;Marche;MACERATA;1995;23.021
Gas;Terra;Marche;MACERATA;1996;16.564
Gas;Terra;Marche;MACERATA;1997;15.374
Gas;Terra;Marche;MACERATA;1998;12.190
Gas;Terra;Marche;MACERATA;1999;8.765
Gas;Terra;Marche;MACERATA;2000;6.343
Gas;Terra;Marche;MACERATA;2001;4.963
Gas;Terra;Marche;MACERATA;2002;3.027
Gas;Terra;Marche;MACERATA;2003;2.950
Gas;Terra;Molise;MAFALDA;1985;36.897
Gas;Terra;Molise;MAFALDA;1986;71.792
Gas;Terra;Molise;MAFALDA;1987;71.498
Gas;Terra;Molise;MAFALDA;1988;56.492
Gas;Terra;Molise;MAFALDA;1989;60.496
Gas;Terra;Molise;MAFALDA;1990;42.571
Gas;Terra;Molise;MAFALDA;1991;50.937
Gas;Terra;Molise;MAFALDA;1992;37.188
Gas;Terra;Molise;MAFALDA;1993;16.349
Gas;Terra;Molise;MAFALDA;1994;6.473
Gas;Terra;Molise;MAFALDA;1995;3.846
Gas;Terra;Molise;MAFALDA;1996;2.369
Gas;Terra;Molise;MAFALDA;1997;2.963
Gas;Terra;Molise;MAFALDA;1998;2.387
Gas;Terra;Molise;MAFALDA;1999;2.397
Gas;Terra;Molise;MAFALDA;2000;2.304
Gas;Terra;Molise;MAFALDA;2001;2.222
Gas;Terra;Molise;MAFALDA;2002;2.170
Gas;Terra;Molise;MAFALDA;2003;2.077
Gas;Terra;Emilia Romagna;MALALBERGO;0;192.200
Gas;Terra;Emilia Romagna;MALALBERGO;1980;1.382
Gas;Terra;Emilia Romagna;MALALBERGO;1981;278
Gas;Terra;Emilia Romagna;MALALBERGO;1982;513
Gas;Terra;Emilia Romagna;MALALBERGO;1983;422
Gas;Terra;Emilia Romagna;MALALBERGO;1984;201
Gas;Terra;Lombardia;MALOSSA;0;2.039.200
Gas;Terra;Lombardia;MALOSSA;1980;842.957
Gas;Terra;Lombardia;MALOSSA;1981;423.617
Gas;Terra;Lombardia;MALOSSA;1982;364.215
Gas;Terra;Lombardia;MALOSSA;1983;324.752
Gas;Terra;Lombardia;MALOSSA;1984;277.342
Gas;Terra;Lombardia;MALOSSA;1985;306.897
Gas;Terra;Lombardia;MALOSSA;1986;252.516
Gas;Terra;Lombardia;MALOSSA;1987;99.409
Gas;Terra;Lombardia;MALOSSA;1988;107.605
Gas;Terra;Lombardia;MALOSSA;1989;50.482
Gas;Terra;Lombardia;MALOSSA;1990;25.307
Gas;Terra;Lombardia;MALOSSA;1991;19.109
Gas;Terra;Lombardia;MALOSSA;1992;17.654
Gas;Terra;Emilia Romagna;MANARA;1994;30.467
Gas;Terra;Emilia Romagna;MANARA;1995;62.300
Gas;Terra;Emilia Romagna;MANARA;1996;99.588
Gas;Terra;Emilia Romagna;MANARA;1997;231.228
Gas;Terra;Emilia Romagna;MANARA;1998;210.912
Gas;Terra;Emilia Romagna;MANARA;1999;185.506
Gas;Terra;Emilia Romagna;MANARA;2000;195.591
Gas;Terra;Emilia Romagna;MANARA;2001;93.653
Gas;Terra;Emilia Romagna;MANARA;2002;11.022
Gas;Terra;Emilia Romagna;MANARA;2003;20.248
Gas;Terra;Toscana;MARCIGNANA;1993;363
Gas;Terra;Toscana;MARCIGNANA;1998;2.051
Gas;Terra;Toscana;MARCIGNANA;1999;828
Gas;Terra;Emilia Romagna;MARZENO;0;413.881
Gas;Terra;Emilia Romagna;MARZENO;1980;1.855
Gas;Terra;Emilia Romagna;MARZENO;1981;1.906
Gas;Terra;Emilia Romagna;MARZENO;1982;1.863
Gas;Terra;Emilia Romagna;MARZENO;1983;1.882
Gas;Terra;Emilia Romagna;MARZENO;1984;2.014
Gas;Terra;Emilia Romagna;MARZENO;1985;1.724
Gas;Terra;Emilia Romagna;MARZENO;1986;1.677
Gas;Terra;Emilia Romagna;MARZENO;1987;1.365
Gas;Terra;Emilia Romagna;MARZENO;1988;1.507
Gas;Terra;Emilia Romagna;MARZENO;1989;1.415
Gas;Terra;Emilia Romagna;MARZENO;1990;940
Gas;Terra;Emilia Romagna;MARZENO;1991;915
Gas;Terra;Emilia Romagna;MARZENO;1992;747
Gas;Terra;Emilia Romagna;MARZENO;1993;626
Gas;Terra;Emilia Romagna;MARZENO;1994;689
Gas;Terra;Emilia Romagna;MARZENO;1995;459
Gas;Terra;Emilia Romagna;MARZENO;1996;359
Gas;Terra;Emilia Romagna;MARZENO;1997;316
Gas;Terra;Emilia Romagna;MARZENO;1998;115
Gas;Terra;Puglia;MASSERIA ACQUASALSA;0;8.244
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1980;3.294
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1981;3.571
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1982;4.338
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1983;5.377
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1984;8.225
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1985;6.534
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1986;3.584
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1987;193
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1988;239
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1989;1.131
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1990;3.150
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1991;2.938
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1992;3.081
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1993;2.416
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1994;212
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1995;7.924
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1996;9.713
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1997;9.453
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1998;9.254
Gas;Terra;Puglia;MASSERIA ACQUASALSA;1999;9.710
Gas;Terra;Puglia;MASSERIA ACQUASALSA;2000;7.621
Gas;Terra;Puglia;MASSERIA ACQUASALSA;2001;6.602
Gas;Terra;Puglia;MASSERIA ACQUASALSA;2002;6.821
Gas;Terra;Puglia;MASSERIA ACQUASALSA;2003;4.596
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1983;3.489
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1984;28.572
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1985;13.185
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1986;9.841
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1987;12.954
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1988;15.672
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1989;15.838
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1990;18.330
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1991;17.217
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1992;16.205
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1993;13.113
Gas;Terra;Puglia;MASSERIA MEZZANELLE;1994;12.791
Gas;Terra;Basilicata;MASSERIA MONACO;1987;3.621
Gas;Terra;Basilicata;MASSERIA MONACO;1988;979
Gas;Terra;Basilicata;MASSERIA MONACO;1990;1.330
Gas;Terra;Basilicata;MASSERIA MONACO;1991;940
Gas;Terra;Basilicata;MASSERIA MONACO;1992;773
Gas;Terra;Basilicata;MASSERIA MONACO;1993;662
Gas;Terra;Basilicata;MASSERIA MONACO;1994;592
Gas;Terra;Basilicata;MASSERIA MONACO;1995;497
Gas;Terra;Basilicata;MASSERIA MONACO;1996;481
Gas;Terra;Basilicata;MASSERIA MONACO;1997;525
Gas;Terra;Basilicata;MASSERIA MONACO;1998;445
Gas;Terra;Basilicata;MASSERIA MONACO;1999;461
Gas;Terra;Basilicata;MASSERIA MONACO;2000;404
Gas;Terra;Basilicata;MASSERIA MONACO;2001;542
Gas;Terra;Basilicata;MASSERIA MONACO;2002;432
Gas;Terra;Basilicata;MASSERIA MONACO;2003;438
Gas;Terra;Puglia;MASSERIA PETRILLI;1995;108
Gas;Terra;Puglia;MASSERIA PETRILLI;1996;4.669
Gas;Terra;Puglia;MASSERIA PETRILLI;1997;5.529
Gas;Terra;Puglia;MASSERIA PETRILLI;1998;11.284
Gas;Terra;Puglia;MASSERIA PETRILLI;1999;8.917
Gas;Terra;Puglia;MASSERIA PETRILLI;2000;3.904
Gas;Terra;Puglia;MASSERIA PETRILLI;2001;835
Gas;Terra;Puglia;MASSERIA PETRILLI;2002;36
Gas;Terra;Molise;MASSERIA RAMPA;1980;9.080
Gas;Terra;Molise;MASSERIA RAMPA;1981;8.408
Gas;Terra;Molise;MASSERIA RAMPA;1982;8.613
Gas;Terra;Molise;MASSERIA RAMPA;1983;6.374
Gas;Terra;Molise;MASSERIA RAMPA;1984;7.986
Gas;Terra;Molise;MASSERIA RAMPA;1985;7.864
Gas;Terra;Molise;MASSERIA RAMPA;1986;8.437
Gas;Terra;Molise;MASSERIA RAMPA;1987;5.891
Gas;Terra;Molise;MASSERIA RAMPA;1988;3.871
Gas;Terra;Molise;MASSERIA RAMPA;1989;4.056
Gas;Terra;Molise;MASSERIA RAMPA;1990;8.996
Gas;Terra;Molise;MASSERIA RAMPA;1991;2.957
Gas;Terra;Molise;MASSERIA RAMPA;1992;124
Gas;Terra;Puglia;MASSERIA RIGNANESI;1982;14.697
Gas;Terra;Puglia;MASSERIA RIGNANESI;1983;10.949
Gas;Terra;Puglia;MASSERIA RIGNANESI;1984;6.784
Gas;Terra;Puglia;MASSERIA RIGNANESI;1985;5.827
Gas;Terra;Puglia;MASSERIA RIGNANESI;1986;5.238
Gas;Terra;Puglia;MASSERIA RIGNANESI;1987;5.175
Gas;Terra;Puglia;MASSERIA RIGNANESI;1988;4.138
Gas;Terra;Puglia;MASSERIA RIGNANESI;1989;4.661
Gas;Terra;Puglia;MASSERIA RIGNANESI;1990;4.700
Gas;Terra;Puglia;MASSERIA RIGNANESI;1991;6.369
Gas;Terra;Puglia;MASSERIA RIGNANESI;1992;7.636
Gas;Terra;Puglia;MASSERIA RIGNANESI;1993;5.465
Gas;Terra;Puglia;MASSERIA RIGNANESI;1994;4.734
Gas;Terra;Molise;MASSERIA SASSI GRANDE;1995;65
Gas;Terra;Molise;MASSERIA SASSI GRANDE;1996;72
Gas;Terra;Molise;MASSERIA SASSI GRANDE;1997;150
Gas;Terra;Molise;MASSERIA SASSI GRANDE;1998;496
Gas;Terra;Molise;MASSERIA SASSI GRANDE;1999;653
Gas;Terra;Molise;MASSERIA SASSI GRANDE;2000;36
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1986;89.403
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1987;97.766
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1988;74.989
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1989;61.994
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1990;61.142
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1991;50.019
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1992;34.656
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1993;26.560
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1994;17.861
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1995;10.247
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1996;5.174
Gas;Terra;Basilicata;MASSERIA SPAVENTO;1997;2.501
Gas;Terra;Molise;MASSERIA VERTICCHIO;0;57.200
Gas;Terra;Molise;MASSERIA VERTICCHIO;1980;7.081
Gas;Terra;Molise;MASSERIA VERTICCHIO;1981;999
Gas;Terra;Molise;MASSERIA VERTICCHIO;1982;14.458
Gas;Terra;Molise;MASSERIA VERTICCHIO;1983;10.234
Gas;Terra;Molise;MASSERIA VERTICCHIO;1984;59
Gas;Terra;Molise;MASSERIA VERTICCHIO;1985;42
Gas;Terra;Molise;MASSERIA VERTICCHIO;1986;1.427
Gas;Terra;Molise;MASSERIA VERTICCHIO;1987;10.893
Gas;Terra;Molise;MASSERIA VERTICCHIO;1988;10.914
Gas;Terra;Molise;MASSERIA VERTICCHIO;1989;11.795
Gas;Terra;Molise;MASSERIA VERTICCHIO;1990;14.840
Gas;Terra;Molise;MASSERIA VERTICCHIO;1991;15.407
Gas;Terra;Molise;MASSERIA VERTICCHIO;1992;14.194
Gas;Terra;Molise;MASSERIA VERTICCHIO;1993;15.845
Gas;Terra;Molise;MASSERIA VERTICCHIO;1994;20.512
Gas;Terra;Molise;MASSERIA VERTICCHIO;1995;23.642
Gas;Terra;Molise;MASSERIA VERTICCHIO;1996;27.492
Gas;Terra;Molise;MASSERIA VERTICCHIO;1997;30.716
Gas;Terra;Molise;MASSERIA VERTICCHIO;1998;35.075
Gas;Terra;Molise;MASSERIA VERTICCHIO;1999;58.885
Gas;Terra;Molise;MASSERIA VERTICCHIO;2000;57.592
Gas;Terra;Molise;MASSERIA VERTICCHIO;2001;49.593
Gas;Terra;Molise;MASSERIA VERTICCHIO;2002;35.015
Gas;Terra;Molise;MASSERIA VERTICCHIO;2003;59.444
Gas;Terra;Basilicata;MASSERIA VIORANO;2001;1
Gas;Terra;Basilicata;MASSERIA VIORANO;2003;437
Gas;Terra;Emilia Romagna;MEDESANO;1988;119
Gas;Terra;Emilia Romagna;MEDESANO;1989;1.568
Gas;Terra;Emilia Romagna;MEDESANO;1990;785
Gas;Terra;Emilia Romagna;MEDESANO;1991;664
Gas;Terra;Emilia Romagna;MEDESANO;1992;208
Gas;Terra;Lombardia;MERLINO;1981;9.434
Gas;Terra;Lombardia;MERLINO;1982;79.708
Gas;Terra;Lombardia;MERLINO;1983;94.654
Gas;Terra;Lombardia;MERLINO;1984;135.093
Gas;Terra;Lombardia;MERLINO;1985;110.746
Gas;Terra;Lombardia;MERLINO;1986;72.666
Gas;Terra;Lombardia;MERLINO;1987;88.675
Gas;Terra;Lombardia;MERLINO;1988;78.069
Gas;Terra;Lombardia;MERLINO;1989;71.131
Gas;Terra;Lombardia;MERLINO;1990;10.716
Gas;Terra;Lombardia;MERLINO;1991;5.820
Gas;Terra;Lombardia;METANOPOLI;1989;89
Gas;Terra;Emilia Romagna;MIGLIARINO;0;7.200
Gas;Terra;Emilia Romagna;MIGLIARINO;1980;639
Gas;Terra;Emilia Romagna;MIGLIARINO;1981;485
Gas;Terra;Emilia Romagna;MIGLIARINO;1982;461
Gas;Terra;Emilia Romagna;MIGLIARINO;1983;282
Gas;Terra;Emilia Romagna;MIGLIARINO;1984;64
Gas;Terra;Emilia Romagna;MINERBIO;0;13.289.200
Gas;Terra;Emilia Romagna;MINERBIO;1985;316
Gas;Terra;Emilia Romagna;MINERBIO;1986;9.059
Gas;Terra;Emilia Romagna;MINERBIO;1987;13.224
Gas;Terra;Emilia Romagna;MINERBIO;1988;12.574
Gas;Terra;Emilia Romagna;MINERBIO;1989;9.046
Gas;Terra;Emilia Romagna;MINERBIO;1990;3.625
Gas;Terra;Emilia Romagna;MINERBIO;1991;6.302
Gas;Terra;Emilia Romagna;MINERBIO;1992;6.268
Gas;Terra;Emilia Romagna;MINERBIO;1993;12.763
Gas;Terra;Emilia Romagna;MINERBIO;1994;12.504
Gas;Terra;Emilia Romagna;MINERBIO;1995;14.585
Gas;Terra;Emilia Romagna;MINERBIO;1996;8.758
Gas;Terra;Emilia Romagna;MINERBIO;1997;2.392
Gas;Terra;Emilia Romagna;MINERBIO;1998;94
Gas;Terra;Emilia Romagna;MIRANDOLA;1980;833
Gas;Terra;Emilia Romagna;MIRANDOLA;1981;1.017
Gas;Terra;Emilia Romagna;MIRANDOLA;1982;5.120
Gas;Terra;Emilia Romagna;MIRANDOLA;1983;4.131
Gas;Terra;Emilia Romagna;MIRANDOLA;1984;3.553
Gas;Terra;Emilia Romagna;MIRANDOLA;1985;3.056
Gas;Terra;Emilia Romagna;MIRANDOLA;1986;3.123
Gas;Terra;Emilia Romagna;MIRANDOLA;1987;2.689
Gas;Terra;Emilia Romagna;MIRANDOLA;1988;3.840
Gas;Terra;Emilia Romagna;MIRANDOLA;1989;3.713
Gas;Terra;Emilia Romagna;MIRANDOLA;1990;3.714
Gas;Terra;Emilia Romagna;MIRANDOLA;1991;3.529
Gas;Terra;Emilia Romagna;MIRANDOLA;1992;2.892
Gas;Terra;Emilia Romagna;MIRANDOLA;1993;2.551
Gas;Terra;Emilia Romagna;MIRANDOLA;1994;2.588
Gas;Terra;Emilia Romagna;MIRANDOLA;1995;2.454
Gas;Terra;Emilia Romagna;MIRANDOLA;1996;2.137
Gas;Terra;Emilia Romagna;MIRANDOLA;1997;1.819
Gas;Terra;Emilia Romagna;MIRANDOLA;1998;1.355
Gas;Terra;Emilia Romagna;MIRANDOLA;1999;1.227
Gas;Terra;Emilia Romagna;MIRANDOLA;2000;1.576
Gas;Terra;Emilia Romagna;MIRANDOLA;2001;1.626
Gas;Terra;Emilia Romagna;MIRANDOLA;2002;1.927
Gas;Terra;Emilia Romagna;MIRANDOLA;2003;1.423
Gas;Terra;Molise;MONTE ANTICO;1980;2.497
Gas;Terra;Molise;MONTE ANTICO;1981;3.826
Gas;Terra;Molise;MONTE ANTICO;1982;53
Gas;Terra;Molise;MONTE ANTICO;1983;47
Gas;Terra;Molise;MONTE ANTICO;1987;9.189
Gas;Terra;Molise;MONTE ANTICO;1988;34.315
Gas;Terra;Molise;MONTE ANTICO;1989;15.407
Gas;Terra;Molise;MONTE ANTICO;1990;8.225
Gas;Terra;Molise;MONTE ANTICO;1991;1.542
Gas;Terra;Molise;MONTE ANTICO;1992;6
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1990;8
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1991;9
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1992;35
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1993;158
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1994;138
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1995;126
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1996;122
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1997;144
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1998;153
Gas;Terra;Emilia Romagna;MONTE CANTIERE;1999;133
Gas;Terra;Emilia Romagna;MONTE CANTIERE;2000;122
Gas;Terra;Emilia Romagna;MONTE CANTIERE;2001;124
Gas;Terra;Emilia Romagna;MONTE CANTIERE;2002;9
Gas;Terra;Emilia Romagna;MONTE CANTIERE;2003;107
Gas;Terra;Marche;MONTE CASTELLANO;0;19.700
Gas;Terra;Marche;MONTE CASTELLANO;1980;34.925
Gas;Terra;Marche;MONTE CASTELLANO;1981;22.355
Gas;Terra;Marche;MONTE CASTELLANO;1982;24.169
Gas;Terra;Marche;MONTE CASTELLANO;1983;21.356
Gas;Terra;Marche;MONTE CASTELLANO;1984;14.686
Gas;Terra;Marche;MONTE CASTELLANO;1985;13.412
Gas;Terra;Marche;MONTE CASTELLANO;1986;11.183
Gas;Terra;Marche;MONTE CASTELLANO;1987;9.345
Gas;Terra;Marche;MONTE CASTELLANO;1988;7.398
Gas;Terra;Marche;MONTE CASTELLANO;1989;6.614
Gas;Terra;Marche;MONTE CASTELLANO;1990;5.609
Gas;Terra;Marche;MONTE CASTELLANO;1991;88.594
Gas;Terra;Marche;MONTE CASTELLANO;1992;73.944
Gas;Terra;Marche;MONTE CASTELLANO;1993;55.817
Gas;Terra;Marche;MONTE CASTELLANO;1994;44.427
Gas;Terra;Marche;MONTE CASTELLANO;1995;38.097
Gas;Terra;Marche;MONTE CASTELLANO;1996;35.494
Gas;Terra;Marche;MONTE CASTELLANO;1997;30.197
Gas;Terra;Marche;MONTE CASTELLANO;1998;27.225
Gas;Terra;Marche;MONTE CASTELLANO;1999;23.100
Gas;Terra;Marche;MONTE CASTELLANO;2000;20.400
Gas;Terra;Marche;MONTE CASTELLANO;2001;17.843
Gas;Terra;Marche;MONTE CASTELLANO;2002;15.656
Gas;Terra;Marche;MONTE CASTELLANO;2003;13.900
Gas;Terra;Basilicata;MONTE MORRONE;0;3.666
Gas;Terra;Basilicata;MONTE MORRONE;1980;2.114
Gas;Terra;Basilicata;MONTE MORRONE;1981;5.537
Gas;Terra;Basilicata;MONTE MORRONE;1982;6.063
Gas;Terra;Basilicata;MONTE MORRONE;1983;6.034
Gas;Terra;Basilicata;MONTE MORRONE;1984;5.199
Gas;Terra;Basilicata;MONTE MORRONE;1985;4.486
Gas;Terra;Basilicata;MONTE MORRONE;1986;6.337
Gas;Terra;Basilicata;MONTE MORRONE;1987;12.538
Gas;Terra;Basilicata;MONTE MORRONE;1988;9.995
Gas;Terra;Basilicata;MONTE MORRONE;1989;9.955
Gas;Terra;Basilicata;MONTE MORRONE;1990;10.320
Gas;Terra;Basilicata;MONTE MORRONE;1991;9.507
Gas;Terra;Basilicata;MONTE MORRONE;1992;14.326
Gas;Terra;Basilicata;MONTE MORRONE;1993;21.803
Gas;Terra;Basilicata;MONTE MORRONE;1994;18.002
Gas;Terra;Basilicata;MONTE MORRONE;1995;17.962
Gas;Terra;Basilicata;MONTE MORRONE;1996;20.190
Gas;Terra;Basilicata;MONTE MORRONE;1997;22.632
Gas;Terra;Basilicata;MONTE MORRONE;1998;21.626
Gas;Terra;Basilicata;MONTE MORRONE;1999;19.779
Gas;Terra;Basilicata;MONTE MORRONE;2000;20.986
Gas;Terra;Basilicata;MONTE MORRONE;2001;14.961
Gas;Terra;Basilicata;MONTE MORRONE;2002;11.620
Gas;Terra;Basilicata;MONTE MORRONE;2003;11.630
Gas;Terra;Marche;MONTE SCHIANTELLO;0;10.658
Gas;Terra;Marche;MONTE SCHIANTELLO;1980;754
Gas;Terra;Marche;MONTE SCHIANTELLO;1981;322
Gas;Terra;Marche;MONTE SCHIANTELLO;1983;50
Gas;Terra;Marche;MONTE SCHIANTELLO;1984;12
Gas;Terra;Marche;MONTE URANO;1998;17.720
Gas;Terra;Marche;MONTE URANO;1999;47.331
Gas;Terra;Marche;MONTE URANO;2000;48.093
Gas;Terra;Marche;MONTE URANO;2001;46.716
Gas;Terra;Marche;MONTE URANO;2002;34.173
Gas;Terra;Marche;MONTE URANO;2003;26.855
Gas;Terra;Basilicata;MONTE VERDESE;1994;8.462
Gas;Terra;Basilicata;MONTE VERDESE;1995;24.515
Gas;Terra;Basilicata;MONTE VERDESE;1996;25.290
Gas;Terra;Basilicata;MONTE VERDESE;1997;21.900
Gas;Terra;Basilicata;MONTE VERDESE;1998;15.453
Gas;Terra;Basilicata;MONTE VERDESE;1999;12.169
Gas;Terra;Basilicata;MONTE VERDESE;2000;11.712
Gas;Terra;Basilicata;MONTE VERDESE;2001;6.686
Gas;Terra;Basilicata;MONTE VERDESE;2002;2.834
Gas;Terra;Basilicata;MONTE VERDESE;2003;2.522
Gas;Terra;Emilia Romagna;MONTEARDONE;1995;11.364
Gas;Terra;Emilia Romagna;MONTEARDONE;1996;18.760
Gas;Terra;Emilia Romagna;MONTEARDONE;1997;44.667
Gas;Terra;Emilia Romagna;MONTEARDONE;1998;52.879
Gas;Terra;Emilia Romagna;MONTEARDONE;1999;67.571
Gas;Terra;Emilia Romagna;MONTEARDONE;2000;79.635
Gas;Terra;Emilia Romagna;MONTEARDONE;2001;64.069
Gas;Terra;Emilia Romagna;MONTEARDONE;2002;43.608
Gas;Terra;Emilia Romagna;MONTEARDONE;2003;37.915
Gas;Terra;Molise;MONTECILFONE;0;9.400
Gas;Terra;Molise;MONTECILFONE;1980;422
Gas;Terra;Molise;MONTECILFONE;1981;281
Gas;Terra;Molise;MONTECILFONE;1982;296
Gas;Terra;Molise;MONTECILFONE;1983;334
Gas;Terra;Molise;MONTECILFONE;1984;453
Gas;Terra;Molise;MONTECILFONE;1985;406
Gas;Terra;Molise;MONTECILFONE;1986;278
Gas;Terra;Marche;MONTEGRANARO;1994;6.801
Gas;Terra;Marche;MONTEGRANARO;1995;23.323
Gas;Terra;Marche;MONTEGRANARO;1996;26.906
Gas;Terra;Marche;MONTEGRANARO;1997;19.490
Gas;Terra;Marche;MONTEGRANARO;1998;18.875
Gas;Terra;Marche;MONTEGRANARO;1999;13.839
Gas;Terra;Marche;MONTEGRANARO;2000;4.996
Gas;Terra;Marche;MONTEGRANARO;2001;213
Gas;Terra;Marche;MONTEGRANARO;2002;3.803
Gas;Terra;Marche;MONTEGRANARO;2003;2.369
Gas;Terra;Lombardia;MONTIRONE;1984;2.466
Gas;Terra;Lombardia;MONTIRONE;1985;306
Gas;Terra;Basilicata;MULINO;1990;8.978
Gas;Terra;Basilicata;MULINO;1991;1.104
Gas;Terra;Emilia Romagna;MURATORI;1990;2.070
Gas;Terra;Emilia Romagna;MURATORI;1991;21.563
Gas;Terra;Emilia Romagna;MURATORI;1992;23.329
Gas;Terra;Emilia Romagna;MURATORI;1993;1.804
Gas;Terra;Veneto;NERVESA;1989;9.400
Gas;Terra;Veneto;NERVESA;1990;9.081
Gas;Terra;Sicilia;NOTO;2001;10.489
Gas;Terra;Sicilia;NOTO;2002;16.060
Gas;Terra;Sicilia;NOTO;2003;5.189
Gas;Terra;Basilicata;NOVA SIRI SCALO;1995;1.549
Gas;Terra;Basilicata;NOVA SIRI SCALO;1996;897
